The 1th Row
	      TIME	    NRiter	    LSiter	       FPR	      FOPR	      FOPT	      FGPR	      FGPT	      FWPR	      FWPT
	       DAY	          	          	      PSIA	   STB/DAY	       STB	  MSCF/DAY	      MSCF	   STB/DAY	       STB
	          	          	          	          	          	          	          	          	          	          
	       415	      1000	    103.76	   106.541	   108.918	   1606.28	   1703.89	   2035.49	 0.0496036	 0.0545006
	       420	      1000	   92.1709	   94.7039	   96.8829	   1562.99	   1661.96	   1998.62	   0.05123	  0.055217
	       421	      1000	   86.2959	   88.7286	   90.8268	   1554.69	   1653.67	   1991.94	 0.0508561	 0.0553601
	       423	      1000	   86.6057	   89.0192	   91.1032	   1537.86	   1637.48	   1978.51	 0.0512134	 0.0556159
	       427	      1000	   84.9302	   87.3091	   89.3657	   1505.57	   1606.23	   1952.35	 0.0518661	 0.0561061
	       435	      1000	   81.2553	   83.5493	   85.5387	    1445.5	   1547.84	      1903	 0.0527882	 0.0580199
	       445	      1000	   74.4404	   76.5242	   78.3648	   1399.23	   1500.46	   1854.78	 0.0529757	 0.0574383
	       455	      1000	   72.8896	   74.9401	    76.703	   1381.13	   1477.96	   1823.19	 0.0522717	 0.0566644
	       465	      1000	   75.1054	   77.2021	   78.9721	   1370.08	   1463.92	   1801.58	 0.0514863	 0.0558423
	       475	      1000	   77.7672	   79.9181	   81.7019	   1362.54	   1454.22	   1785.74	 0.0508967	 0.0552318
	       480	      1000	   79.9341	   82.1271	   83.9203	   1359.82	   1450.37	   1778.83	 0.0506072	 0.0549275
	       481	      1000	   81.0911	   83.3066	   85.1047	   1359.64	   1449.81	   1777.51	 0.0505317	  0.054855
	       483	      1000	   81.4233	   83.6456	   85.4459	   1358.48	   1448.39	   1774.97	 0.0504424	 0.0547508
	       487	      1000	   81.7811	   84.0102	   85.8112	   1356.03	   1445.41	   1770.12	  0.050294	 0.0545971
	       495	      1000	   82.3537	   84.5925	   86.3927	   1351.41	   1439.75	    1760.8	 0.0500572	 0.0543881
	       505	      1000	   83.2439	   85.4951	     87.29	   1346.51	   1433.68	   1749.69	 0.0497939	 0.0541424
	       515	      1000	   84.2697	   86.5344	   88.3203	   1342.04	   1428.07	   1738.92	 0.0495813	 0.0539472
	       525	      1000	   85.1357	   87.4109	    89.187	   1337.69	   1422.64	   1728.37	 0.0494109	  0.053823
	       535	      1000	   85.8113	   88.0922	   89.8582	   1333.69	   1417.56	   1718.05	 0.0492488	 0.0536899
	       540	      1000	    86.472	   88.7589	   90.5151	   1331.89	   1415.13	   1712.97	 0.0491631	 0.0535909
	       541	      1000	   86.8835	   89.1763	   90.9284	   1331.65	   1414.73	   1711.96	 0.0491401	 0.0535732
	       543	      1000	   86.9975	    89.292	   91.0438	   1330.88	   1413.79	   1709.97	 0.0491111	 0.0535494
	       547	      1000	   87.1183	   89.4138	   91.1638	   1329.31	   1411.82	   1705.98	 0.0490537	 0.0534968
	       555	      1000	   87.3597	   89.6574	   91.4037	   1326.25	   1408.04	   1698.09	 0.0489538	  0.053418
	       565	      1000	     87.77	   90.0704	   91.8098	   1322.64	   1403.47	   1688.41	  0.048828	 0.0533021
	       575	      1000	   88.3237	   90.6291	    92.361	   1319.26	   1399.13	   1678.93	 0.0487018	 0.0531631
	       585	      1000	     88.93	   91.2426	   92.9682	   1316.08	   1395.02	   1669.64	 0.0485696	 0.0530163
	       595	      1000	   89.5771	   91.8978	   93.6182	   1313.08	   1391.11	   1660.57	 0.0484338	 0.0528497
	       600	      1000	   90.2791	   92.6096	   94.3261	   1311.84	   1389.34	   1656.16	 0.0483544	 0.0527272
	       601	      1000	   90.7523	   93.0914	    94.807	   1311.74	   1389.07	   1655.29	 0.0483289	  0.052701
	       603	      1000	    90.901	   93.2426	   94.9587	   1311.21	    1388.4	   1653.58	 0.0483021	 0.0526623
	       607	      1000	   91.0531	   93.3973	   95.1129	   1310.07	   1386.95	   1650.15	 0.0482521	 0.0525868
	       615	      1000	    91.337	   93.6859	   95.4003	   1307.79	   1384.07	   1643.34	 0.0481584	  0.052457
	       625	      1000	   91.8588	   94.2156	   95.9279	   1305.16	   1380.66	   1634.97	  0.048034	  0.052265
	       635	      1000	   92.6026	   94.9721	   96.6829	    1302.8	   1377.55	   1626.79	 0.0478997	 0.0520444
	       645	      1000	   93.5261	   95.9166	    97.627	    1300.6	   1373.76	   1618.53	 0.0477601	 0.0519777
	       655	      1000	   94.2885	   96.6893	   98.4001	   1298.17	   1370.27	   1610.33	 0.0476482	 0.0518271
	       660	      1000	   95.1286	   97.5466	    99.258	   1297.28	   1368.73	    1606.3	 0.0475694	  0.051713
	       661	      1000	   95.7348	   98.1659	   99.8787	    1297.3	   1368.53	   1605.51	 0.0475392	 0.0516854
	       663	      1000	   95.9456	   98.3806	   100.095	   1296.93	   1367.97	   1603.94	 0.0475035	 0.0516422
	       667	      1000	   96.1908	   98.6306	   100.345	   1296.07	   1366.75	    1600.8	 0.0474559	 0.0515595
	       675	      1000	   96.5854	   99.0343	   100.749	   1294.25	   1364.25	   1594.55	 0.0473658	 0.0514226
	       685	      1000	   97.2976	   99.7616	   101.476	   1292.16	   1361.21	   1587.38	 0.0472326	 0.0512169
	       695	      1000	   98.3877	   100.877	   102.597	   1290.47	    1358.6	   1579.93	 0.0470756	 0.0509845
	       705	      1000	   99.6602	   102.177	   103.901	   1288.99	   1356.22	   1572.62	 0.0469107	 0.0507393
	       715	      1000	   101.038	   103.585	   105.314	   1287.68	   1354.06	   1565.44	 0.0467367	 0.0504855
	       720	      1000	   102.519	     105.1	   106.834	   1287.51	   1353.29	   1561.93	 0.0466161	 0.0503222
	       721	      1000	   103.552	   106.154	   107.893	   1287.81	   1353.31	   1561.25	 0.0465615	  0.050277
	       723	      1000	   103.967	   106.577	   108.319	   1287.75	   1353.12	   1559.91	  0.046516	 0.0502109
	       727	      1000	   104.365	   106.984	   108.726	   1287.29	   1352.43	   1557.18	 0.0464561	 0.0501047
	       735	      1000	    104.95	   107.584	   109.329	    1286.2	   1350.84	    1551.5	 0.0463397	 0.0499127
	       745	      1000	    106.07	    108.73	   110.479	   1284.95	   1348.85	   1544.21	 0.0461709	 0.0496876
	       755	      1000	   107.611	   110.305	   112.061	   1284.05	   1347.11	   1536.86	 0.0459713	 0.0494219
	       765	      1000	   109.486	   112.221	   113.985	   1283.45	   1345.71	   1529.53	 0.0457516	 0.0491635
	       775	      1000	   111.544	   114.322	   116.097	   1283.06	   1344.49	   1522.23	 0.0455215	  0.048893
	       785	      1000	   113.795	   116.621	   118.409	   1282.86	   1343.44	   1514.98	 0.0452802	 0.0486125
	       795	      1000	   116.261	   119.139	   120.942	   1282.89	    1342.6	      1508	 0.0450644	 0.0483215
	       805	      1000	   118.763	   121.699	    123.52	      1283	   1341.89	    1501.6	 0.0448372	 0.0480283
	       815	      1000	   121.471	   124.469	    126.31	   1283.32	   1341.37	   1495.89	 0.0445982	 0.0477273
	       825	      1000	   124.435	   127.501	   129.366	   1283.96	   1341.19	   1490.98	 0.0443423	 0.0474005
	       835	      1000	   127.784	   130.926	   132.818	   1284.81	   1341.25	   1486.88	 0.0440826	 0.0470972
	       845	      1000	   131.295	   134.514	   136.437	   1285.85	   1341.47	    1483.5	 0.0438219	 0.0467928
	       855	      1000	   135.034	   138.336	   140.291	   1287.24	   1342.06	   1480.99	  0.043533	 0.0464631
	       865	      1000	   139.349	   142.744	   144.734	   1289.03	   1343.03	   1479.26	 0.0432346	 0.0461412
	       875	      1000	   144.048	   147.541	   149.567	   1291.13	   1344.31	   1478.26	 0.0429213	 0.0458243
	       885	      1000	   149.266	   152.866	   154.931	   1293.61	   1345.69	   1477.84	 0.0425884	 0.0455461
	       895	      1000	   154.944	   158.651	   160.758	   1296.47	    1347.5	   1477.85	 0.0422388	 0.0452423
	       900	      1000	   161.462	   165.291	   167.448	   1300.01	   1349.87	    1478.3	 0.0418689	 0.0449696
The 24th Row
	      TIME	      SGAS	      SWAT	      SWAT	      SWAT
	       DAY	          	          	          	          
	          	 (15,16,4)	 (15,16,2)	 (15,16,3)	 (15,16,4)
	         1	         0	  0.352986	   0.35358	  0.354236
	         2	         0	  0.352585	  0.353514	   0.35426
	         4	         0	  0.353352	  0.353624	   0.35427
	         8	0.000367946	   0.35391	  0.353642	  0.354284
	        16	0.00448993	  0.356756	  0.353757	   0.35428
	        26	 0.0100337	  0.364196	  0.353985	  0.354269
	        36	 0.0152947	  0.372078	  0.354322	  0.354251
	        46	 0.0205975	  0.378779	  0.354902	   0.35423
	        50	 0.0227615	  0.380977	  0.355186	  0.354217
	        51	 0.0233192	  0.381316	  0.355281	  0.354217
	        53	 0.0244728	  0.382154	  0.355501	  0.354211
	        57	 0.0268011	  0.383745	  0.356108	  0.354196
	        65	 0.0315238	  0.386469	  0.358095	  0.354166
	        75	 0.0376342	  0.389305	  0.362058	  0.354112
	        85	 0.0425652	  0.391344	  0.367471	  0.354067
	        95	 0.0460013	  0.393164	  0.373612	  0.354041
	       100	  0.047402	  0.393879	  0.376622	   0.35403
	       101	 0.0476692	  0.393983	  0.377219	  0.354029
	       103	 0.0481434	  0.394206	  0.378378	  0.354026
	       107	 0.0488683	  0.394684	  0.380509	  0.354023
	       110	 0.0492986	  0.394954	  0.381887	  0.354022
	       111	 0.0494307	  0.395129	  0.382321	  0.354022
	       113	 0.0496523	  0.395351	  0.383111	  0.354023
	       115	 0.0498402	  0.395558	  0.383759	  0.354024
	       116	 0.0499239	  0.395663	  0.384145	  0.354025
	       118	 0.0500687	  0.395846	  0.384748	  0.354027
	       120	 0.0501891	  0.396012	  0.385278	  0.354029
	       121	 0.0502441	  0.396098	  0.385522	  0.354031
	       123	  0.050334	  0.396268	  0.385949	  0.354034
	       125	 0.0504088	  0.396432	  0.386321	  0.354038
	       126	 0.0504432	  0.396515	  0.386493	   0.35404
	       128	 0.0504998	  0.396677	    0.3868	  0.354044
	       130	  0.050549	  0.396835	  0.387077	  0.354049
	       131	 0.0505717	  0.396916	  0.387215	  0.354052
	       133	 0.0506047	  0.397051	  0.387456	  0.354057
	       137	 0.0506742	  0.397279	  0.387843	  0.354071
	       145	 0.0509762	  0.397725	  0.388525	  0.354103
	       155	 0.0522175	  0.398224	  0.389303	  0.354128
	       165	 0.0536268	  0.398659	  0.390009	  0.354148
	       175	 0.0547538	  0.399022	    0.3906	  0.354167
	       185	 0.0554941	  0.399326	   0.39115	  0.354187
	       195	 0.0559554	  0.399593	  0.391635	  0.354209
	       200	 0.0561373	  0.399716	  0.391862	  0.354221
	       201	 0.0561765	  0.399738	  0.391903	  0.354223
	       203	 0.0562433	  0.399785	  0.391994	  0.354227
	       207	   0.05632	   0.39987	  0.392156	  0.354237
	       215	 0.0567682	  0.400016	  0.392385	   0.35425
	       225	 0.0575945	  0.400974	  0.392483	  0.354269
	       235	 0.0586672	  0.401852	  0.392753	  0.354274
	       245	  0.060015	  0.402745	  0.392938	  0.354281
	       255	 0.0613835	  0.403472	  0.393137	  0.354289
	       265	 0.0626275	   0.40411	  0.393348	  0.354299
	       275	 0.0637337	  0.404674	  0.393555	   0.35431
	       285	 0.0647471	  0.405177	  0.393743	  0.354323
	       295	 0.0657322	  0.405503	  0.393913	  0.354337
	       300	  0.066216	  0.405669	  0.394003	  0.354345
	       301	 0.0651926	  0.441795	   0.39826	  0.354355
	     302.5	 0.0630504	  0.460198	   0.40463	  0.354375
	       305	 0.0591628	  0.478645	  0.414814	   0.35441
	       306	 0.0575752	  0.483162	  0.418456	  0.354425
	       308	 0.0544936	  0.490084	  0.418621	  0.354452
	       310	 0.0512683	  0.494229	  0.419088	   0.35448
	       311	  0.049688	  0.496438	  0.419309	  0.354495
	       313	 0.0468474	  0.500477	  0.419628	  0.354519
	       315	  0.044319	  0.504054	  0.419832	  0.354541
	       316	 0.0431289	  0.505704	  0.419904	  0.354553
	       318	 0.0410208	  0.508464	  0.420018	   0.35457
	       320	 0.0391333	   0.51072	  0.420074	  0.354587
	       321	 0.0382702	   0.51176	  0.420089	  0.354596
	       323	 0.0368002	  0.513579	  0.420076	  0.354609
	       327	 0.0346546	  0.516564	  0.419935	  0.354634
	       331	 0.0330854	  0.519152	   0.41972	  0.354655
	       334	 0.0320811	  0.520755	  0.419607	  0.354669
	       340	 0.0308833	  0.523284	  0.419347	  0.354692
	       349	 0.0299329	  0.526158	  0.419075	   0.35472
	       359	 0.0296897	  0.528494	  0.418903	  0.354744
	       360	 0.0296569	  0.528712	  0.418889	  0.354747
	     360.5	 0.0315033	  0.520219	  0.417276	  0.354734
	       361	 0.0332328	  0.514525	  0.415991	  0.354722
	       362	  0.036274	  0.505777	  0.414161	  0.354699
	       363	 0.0389979	  0.499313	  0.412899	  0.354676
	       364	 0.0414789	  0.494731	   0.41203	  0.354653
	       366	 0.0458357	  0.488633	  0.411123	  0.354616
	       367	 0.0477626	   0.48569	  0.410715	  0.354604
	       369	 0.0509106	  0.481909	  0.410192	  0.354582
	       370	   0.05222	  0.479545	  0.409198	  0.354572
	       371	 0.0534675	  0.475889	  0.408241	  0.354499
	       373	  0.054904	  0.469502	   0.40561	  0.354554
	       377	 0.0570435	   0.45509	  0.398466	  0.354545
	       385	 0.0619317	  0.418434	  0.395993	  0.354532
	       395	 0.0667788	  0.412515	  0.395567	   0.35453
	       405	 0.0700586	   0.41096	   0.39555	  0.354544
	       415	 0.0721881	  0.409663	  0.395412	  0.354569
	       420	 0.0730547	  0.408811	  0.395325	  0.354575
	       421	 0.0731953	  0.408887	  0.395304	  0.354586
	       423	 0.0735172	  0.408647	  0.395268	  0.354592
	       427	 0.0741245	  0.408255	  0.395195	  0.354606
	       435	 0.0752241	  0.407922	  0.394649	  0.354637
	       445	 0.0759885	  0.409165	  0.395131	  0.354671
	       455	 0.0761059	  0.412521	  0.395543	  0.354706
	       465	 0.0760776	  0.415836	  0.395965	  0.354746
	       475	 0.0761532	  0.418297	  0.396341	  0.354794
	       480	 0.0762321	  0.419444	  0.396525	  0.354817
	       481	 0.0762478	  0.419697	  0.396566	  0.354821
	       483	 0.0762872	  0.420101	  0.396635	  0.354831
	       487	 0.0764089	  0.420766	  0.396759	   0.35485
	       495	 0.0767767	   0.42183	  0.396982	  0.354889
	       505	 0.0773299	  0.423011	  0.397268	  0.354941
	       515	 0.0779206	  0.424038	  0.397532	  0.354996
	       525	 0.0785126	  0.424915	  0.397766	  0.355056
	       535	 0.0790809	  0.425644	  0.397995	  0.355122
	       540	 0.0793558	  0.426052	  0.398116	  0.355157
	       541	 0.0794097	  0.426141	  0.398139	  0.355163
	       543	 0.0795157	    0.4263	  0.398181	  0.355178
	       547	 0.0797237	  0.426623	   0.39827	  0.355207
	       555	  0.080115	  0.427238	   0.39844	  0.355271
	       565	  0.080564	  0.428005	  0.398655	   0.35536
	       575	 0.0809702	  0.428775	  0.398871	   0.35546
	       585	 0.0813267	  0.429549	  0.399087	  0.355574
	       595	 0.0816292	  0.430301	  0.399305	  0.355703
	       600	 0.0817615	  0.430711	  0.399424	  0.355772
	       601	 0.0817865	  0.430805	  0.399448	  0.355786
	       603	 0.0818339	  0.430962	   0.39949	  0.355814
	       607	 0.0819244	  0.431257	  0.399576	  0.355874
	       615	 0.0820843	  0.431785	  0.399743	  0.356007
	       625	 0.0822431	  0.432451	  0.399961	  0.356193
