	      Time	     dPmax	     dVmax	     dSmax	     dNmax	     CFL
	   232.925	    2.5214	1.06941e-06	0.00447124	0.00567942	  0.120147
	   233.925	   2.51148	1.10813e-06	0.00443269	0.00565762	  0.120087
	   234.925	   2.50375	1.14696e-06	0.00439849	0.00563549	  0.120024
	   235.925	   2.49608	1.18576e-06	0.00436472	0.00561251	  0.119961
	   236.925	   2.49227	1.22448e-06	0.00433051	0.00558851	  0.119896
	   237.925	   2.48811	1.26307e-06	0.00429563	0.00556344	  0.119832
	   238.925	   2.48327	1.30155e-06	0.00426003	 0.0055373	  0.119767
	   239.925	   2.47782	1.33992e-06	0.00422374	0.00551012	  0.119702
	   240.925	   2.47222	0.00012908	0.00418634	0.00546558	  0.119638
	   241.925	   5.45109	1.3976e-06	 0.0041469	0.00538304	  0.119574
	   242.925	   3.37872	1.43443e-06	0.00410671	0.00535779	  0.119511
	   243.925	   3.10484	7.38575e-05	 0.0040659	0.00533126	  0.119447
	   244.925	   5.61128	1.32213e-06	0.00400942	0.00530108	  0.119382
	   245.925	    3.4105	9.17995e-07	0.00396291	0.00527098	  0.119315
	   246.925	   2.88314	9.34212e-07	0.00392049	 0.0052414	  0.119246
	   247.925	   2.71408	9.25987e-07	0.00387967	 0.0052119	  0.119178
	   248.925	   2.67048	9.17582e-07	0.00383916	0.00518232	   0.11911
	   249.925	   2.63589	8.8743e-07	0.00378431	0.00512868	  0.119043
	   250.925	   2.61253	8.41877e-07	0.00370872	0.00504373	  0.118978
	   251.925	   2.59375	 8.192e-07	0.00370473	0.00495929	  0.118915
	   252.925	   2.57764	8.03091e-07	0.00371344	 0.0048763	  0.118849
	   253.925	   2.56355	6.19671e-07	0.00372024	0.00479474	  0.118785
	   254.925	   2.55266	6.13886e-07	0.00372542	0.00471512	  0.118723
	   255.925	   2.54235	6.30465e-07	0.00372955	0.00463706	  0.118661
	   256.925	   2.53359	6.69453e-07	0.00373263	0.00460024	  0.118601
	   257.925	   2.52572	7.08544e-07	0.00373479	0.00462114	  0.118541
	   258.925	   2.51869	7.47715e-07	 0.0037255	0.00463018	  0.118482
	   259.925	   2.51236	5.79163e-06	0.00369604	 0.0046169	  0.118423
	   260.925	    2.5061	2.24398e-06	0.00366932	0.00460406	  0.118363
	   261.925	   2.50006	3.11729e-05	0.00364303	0.00459084	  0.118305
	   262.925	   2.49375	2.14848e-05	0.00361779	0.00457901	  0.118246
	   263.925	   2.48754	9.44473e-07	0.00359254	 0.0045663	  0.118188
	   264.925	   2.48109	0.000112356	0.00356664	0.00455243	   0.11813
	   265.925	   2.47453	9.00789e-05	0.00354007	0.00453757	  0.118071
	   266.925	    2.4678	1.07254e-06	0.00351285	0.00452173	  0.118013
	   267.925	   2.46098	8.80465e-05	0.00348505	0.00450497	  0.117957
	   268.925	   2.53709	6.27037e-05	0.00345605	0.00448725	  0.117899
	   269.925	   2.44711	3.94162e-06	0.00342711	0.00446882	  0.117842
	   270.925	   2.44038	0.000198087	0.00339685	0.00449264	  0.117786
	   271.925	   2.43374	0.000158383	0.00336709	0.00452489	  0.117727
	   272.925	   2.42666	1.42869e-06	0.00333749	0.00455346	   0.11767
	   273.925	   2.42044	0.000114862	 0.0033079	0.00457853	  0.117616
	   274.925	   2.41388	7.86621e-05	 0.0032782	0.00460048	  0.117558
	   275.925	   2.40724	1.52792e-06	0.00324827	0.00462101	  0.117503
	   276.925	   2.40028	0.000295775	0.00321774	0.00464359	  0.117448
	   277.925	   2.39383	0.000238817	0.00318584	 0.0046716	   0.11739
	   278.925	   2.38712	1.68672e-06	0.00314976	0.00469359	  0.117335
	   279.925	   2.38065	0.000124837	0.00309373	0.00471105	  0.117285
	   280.925	   2.37425	7.84636e-05	0.00303464	 0.0047247	  0.117229
	   281.925	   2.36779	1.84239e-06	0.00297587	0.00473498	  0.117176
	   282.925	   2.36167	0.000928848	0.00413505	0.00474217	  0.117123
	   283.925	   9.57185	0.000358457	 0.0033129	0.00533831	  0.117064
	   284.925	   3.33062	8.44181e-07	0.00402959	0.00473874	  0.117003
	   285.925	   2.83711	8.78106e-07	0.00401914	0.00478534	  0.116948
	   286.925	   2.67513	0.000373387	0.00404943	0.00484268	  0.116886
	   287.925	    2.5905	0.000308008	0.00408332	0.00490069	  0.116825
	   288.925	   2.53851	9.44824e-07	0.00409792	0.00493175	  0.116766
	   289.925	   2.49825	2.03264e-05	0.00410475	0.00495681	  0.116712
	   290.925	   2.47089	1.06468e-06	0.00410875	0.00498072	  0.116653
	   291.925	    2.4455	0.000544341	0.00411089	 0.0050041	  0.116598
	   292.925	   7.42879	1.12573e-06	0.00411101	0.00502708	  0.116541
	   293.925	   2.96875	1.15602e-06	0.00410996	0.00504979	  0.116484
	   294.925	   2.73993	1.18594e-06	0.00410976	0.00507505	  0.116426
	   295.925	    2.6242	1.21553e-06	0.00408947	0.00507874	  0.116369
	   296.925	   2.55244	1.2453e-06	0.00405539	0.00506482	  0.116312
	   297.925	   2.52507	1.27507e-06	0.00402421	 0.0050513	  0.116255
	   298.925	   2.50421	1.3048e-06	 0.0039935	0.00503729	  0.116199
	   299.925	   2.49254	1.33447e-06	0.00396268	0.00502255	  0.116144
	   300.925	   2.48223	1.36408e-06	0.00393153	  0.005007	  0.116089
	   301.925	   2.47148	0.000165329	0.00390002	0.00499063	  0.116034
	   302.925	   5.74863	1.25242e-06	0.00385101	0.00497107	  0.115978
	   303.925	   3.15237	7.92377e-07	0.00381473	0.00495197	  0.115921
	   304.925	   2.75704	7.36127e-07	0.00378247	0.00493329	  0.115863
	   305.925	   2.59624	7.28987e-07	0.00375141	0.00491452	  0.115805
	   306.925	    2.5295	0.000131219	0.00372027	0.00489577	  0.115746
	   307.925	   4.22534	1.06931e-06	0.00369046	0.00487908	  0.115526
	   308.925	   2.49978	1.06391e-06	0.00366087	0.00486388	  0.115498
	   309.925	   2.49456	1.04991e-06	0.00363141	0.00484807	  0.115458
	   310.925	   2.49033	1.03293e-06	0.00360191	0.00483164	  0.115411
	   311.925	   2.48136	1.01304e-06	0.00357226	0.00481448	  0.115361
	   312.925	   2.47551	9.9021e-07	0.00357531	0.00479655	   0.11531
	   313.925	   2.47018	9.53071e-07	0.00358557	0.00476551	  0.115259
	   314.925	    2.4698	8.84628e-07	0.00359447	 0.0046956	  0.115207
	   315.925	   2.46789	8.35757e-07	0.00360227	0.00462533	  0.115155
	   316.925	   2.46532	8.09567e-07	0.00360901	0.00455584	  0.115103
	   317.925	   2.45338	8.06846e-07	0.00358802	0.00448934	  0.115051
	   318.925	   2.44841	7.93493e-07	 0.0035662	 0.0044821	     0.115
	   319.925	   2.44339	7.76288e-07	0.00354507	0.00447437	  0.114948
	   320.925	   2.43771	7.59893e-07	 0.0035237	0.00446586	  0.114897
	   321.925	   2.43151	7.46625e-07	0.00350186	0.00445654	  0.114846
	   322.925	   2.42488	2.6559e-05	0.00347951	0.00444641	  0.114795
